+-------------------------------------+-------------------------------------------------------+--------------------------------------------------------------------------------------------------+------+
| Mod name                            | Registry name                                         | Entity class name                                                                                |   ID |
| The Betweenlands                    | thebetweenlands:fortress_boss_blockade                | thebetweenlands.common.entity.mobs.EntityFortressBossBlockade                                    |   65 |
| The Betweenlands                    | thebetweenlands:fortress_boss_projectile              | thebetweenlands.common.entity.mobs.EntityFortressBossProjectile                                  |   66 |
| The Betweenlands                    | thebetweenlands:fortress_boss_spawner                 | thebetweenlands.common.entity.mobs.EntityFortressBossSpawner                                     |   64 |
| The Betweenlands                    | thebetweenlands:fortress_boss_teleporter              | thebetweenlands.common.entity.mobs.EntityFortressBossTeleporter                                  |   68 |
| The Betweenlands                    | thebetweenlands:fortress_boss_turret                  | thebetweenlands.common.entity.mobs.EntityFortressBossTurret                                      |   67 |
| The Betweenlands                    | thebetweenlands:freshwater_urchin                     | thebetweenlands.common.entity.mobs.EntityFreshwaterUrchin                                        |  177 |
| The Betweenlands                    | thebetweenlands:frog                                  | thebetweenlands.common.entity.mobs.EntityFrog                                                    |   37 |
| The Betweenlands                    | thebetweenlands:gallery_frame                         | thebetweenlands.common.entity.EntityGalleryFrame                                                 |  131 |
| The Betweenlands                    | thebetweenlands:gas_cloud                             | thebetweenlands.common.entity.mobs.EntityGasCloud                                                |   42 |
| The Betweenlands                    | thebetweenlands:gecko                                 | thebetweenlands.common.entity.mobs.EntityGecko                                                   |   27 |
| The Betweenlands                    | thebetweenlands:glowing_goop                          | thebetweenlands.common.entity.projectiles.EntityGlowingGoop                                      |  182 |
| The Betweenlands                    | thebetweenlands:grapping_hook_node                    | thebetweenlands.common.entity.EntityGrapplingHookNode                                            |   58 |
| The Betweenlands                    | thebetweenlands:greebling                             | thebetweenlands.common.entity.mobs.EntityGreebling                                               |   77 |
| The Betweenlands                    | thebetweenlands:greebling_coracle                     | thebetweenlands.common.entity.mobs.EntityGreeblingCoracle                                        |  155 |
| The Betweenlands                    | thebetweenlands:greebling_corpse                      | thebetweenlands.common.entity.EntityGreeblingCorpse                                              |  154 |
| The Betweenlands                    | thebetweenlands:greebling_volarpad_floater            | thebetweenlands.common.entity.mobs.EntityGreeblingVolarpadFloater                                |  146 |
| The Betweenlands                    | thebetweenlands:jellyfish                             | thebetweenlands.common.entity.mobs.EntityJellyfish                                               |  171 |
| The Betweenlands                    | thebetweenlands:jellyfish_cave                        | thebetweenlands.common.entity.mobs.EntityJellyfishCave                                           |  173 |
| The Betweenlands                    | thebetweenlands:large_sludge_worm                     | thebetweenlands.common.entity.mobs.EntityLargeSludgeWorm                                         |   95 |
| The Betweenlands                    | thebetweenlands:leech                                 | thebetweenlands.common.entity.mobs.EntityLeech                                                   |   14 |
| The Betweenlands                    | thebetweenlands:lightning                             | thebetweenlands.common.entity.EntityBLLightningBolt                                              |  136 |
| The Betweenlands                    | thebetweenlands:lurker                                | thebetweenlands.common.entity.mobs.EntityLurker                                                  |   25 |
| The Betweenlands                    | thebetweenlands:lurker_skin_raft                      | thebetweenlands.common.entity.EntityLurkerSkinRaft                                               |  100 |
| The Betweenlands                    | thebetweenlands:mire_snail                            | thebetweenlands.common.entity.mobs.EntityMireSnail                                               |   20 |
| The Betweenlands                    | thebetweenlands:mire_snail_egg                        | thebetweenlands.common.entity.mobs.EntityMireSnailEgg                                            |   22 |
| The Betweenlands                    | thebetweenlands:mist_brige                            | thebetweenlands.common.entity.EntityMistBridge                                                   |  170 |
| The Betweenlands                    | thebetweenlands:moving_spawner_hole                   | thebetweenlands.common.entity.mobs.EntityMovingSpawnerHole                                       |  105 |
| The Betweenlands                    | thebetweenlands:moving_wall                           | thebetweenlands.common.entity.EntityMovingWall                                                   |  127 |
| The Betweenlands                    | thebetweenlands:multipart_dummy                       | thebetweenlands.common.entity.mobs.EntityMultipartDummy                                          |  139 |
| The Betweenlands                    | thebetweenlands:mummy_arm                             | thebetweenlands.common.entity.mobs.EntityMummyArm                                                |   60 |
| The Betweenlands                    | thebetweenlands:olm                                   | thebetweenlands.common.entity.mobs.EntityOlm                                                     |   33 |
| The Betweenlands                    | thebetweenlands:peat_mummy                            | thebetweenlands.common.entity.mobs.EntityPeatMummy                                               |   52 |
| The Betweenlands                    | thebetweenlands:predator_arrow_guide                  | thebetweenlands.common.entity.projectiles.EntityPredatorArrowGuide                               |   90 |
| The Betweenlands                    | thebetweenlands:pyrad                                 | thebetweenlands.common.entity.mobs.EntityPyrad                                                   |   49 |
| The Betweenlands                    | thebetweenlands:pyrad_flame                           | thebetweenlands.common.entity.projectiles.EntityPyradFlame                                       |   51 |
| The Betweenlands                    | thebetweenlands:resurrection                          | thebetweenlands.common.entity.EntityResurrection                                                 |  137 |
| The Betweenlands                    | thebetweenlands:rock_snot                             | thebetweenlands.common.entity.mobs.EntityRockSnot                                                |  167 |
| The Betweenlands                    | thebetweenlands:rock_snot_tendril                     | thebetweenlands.common.entity.mobs.EntityRockSnotTendril                                         |  169 |
| The Betweenlands                    | thebetweenlands:root_grabber                          | thebetweenlands.common.entity.EntityRootGrabber                                                  |   86 |
| The Betweenlands                    | thebetweenlands:root_sprite                           | thebetweenlands.common.entity.mobs.EntityRootSprite                                              |   88 |
| The Betweenlands                    | thebetweenlands:rope_node                             | thebetweenlands.common.entity.EntityRopeNode                                                     |   57 |
| The Betweenlands                    | thebetweenlands:sap_spit                              | thebetweenlands.common.entity.projectiles.EntitySapSpit                                          |   84 |
| The Betweenlands                    | thebetweenlands:shambler                              | thebetweenlands.common.entity.mobs.EntityShambler                                                |  101 |
| The Betweenlands                    | thebetweenlands:shock                                 | thebetweenlands.common.entity.EntityShock                                                        |  135 |
| The Betweenlands                    | thebetweenlands:shockwave_block                       | thebetweenlands.common.entity.EntityShockwaveBlock                                               |   41 |
| The Betweenlands                    | thebetweenlands:shockwave_sword_item                  | thebetweenlands.common.entity.EntityShockwaveSwordItem                                           |   40 |
| The Betweenlands                    | thebetweenlands:silt_crab                             | thebetweenlands.common.entity.mobs.EntitySiltCrab                                                |   47 |
| The Betweenlands                    | thebetweenlands:sludge                                | thebetweenlands.common.entity.mobs.EntitySludge                                                  |    4 |
| The Betweenlands                    | thebetweenlands:sludge_ball                           | thebetweenlands.common.entity.projectiles.EntitySludgeBall                                       |   73 |
| The Betweenlands                    | thebetweenlands:sludge_jet                            | thebetweenlands.common.entity.mobs.EntitySludgeJet                                               |  116 |
| The Betweenlands                    | thebetweenlands:sludge_menace                         | thebetweenlands.common.entity.mobs.EntitySludgeMenace                                            |  132 |
| The Betweenlands                    | thebetweenlands:sludge_menace_multipart_dummy         | thebetweenlands.common.entity.mobs.EntitySludgeMenace$DummyPart                                  |  134 |
| The Betweenlands                    | thebetweenlands:sludge_wall_jet                       | thebetweenlands.common.entity.projectiles.EntitySludgeWallJet                                    |  120 |
| The Betweenlands                    | thebetweenlands:small_sludge_worm                     | thebetweenlands.common.entity.mobs.EntitySludgeWorm                                              |   91 |
| The Betweenlands                    | thebetweenlands:smoll_sludge                          | thebetweenlands.common.entity.mobs.EntitySmollSludge                                             |   75 |
| The Betweenlands                    | thebetweenlands:snail_poison_jet                      | thebetweenlands.common.entity.projectiles.EntitySnailPoisonJet                                   |   24 |
| The Betweenlands                    | thebetweenlands:spike_wave                            | thebetweenlands.common.entity.EntitySpikeWave                                                    |   85 |
| The Betweenlands                    | thebetweenlands:spirit_tree_face_large                | thebetweenlands.common.entity.mobs.EntitySpiritTreeFaceLarge                                     |   82 |
| The Betweenlands                    | thebetweenlands:spirit_tree_face_mask                 | thebetweenlands.common.entity.EntitySpiritTreeFaceMask                                           |   87 |
| The Betweenlands                    | thebetweenlands:spirit_tree_face_small                | thebetweenlands.common.entity.mobs.EntitySpiritTreeFaceSmall                                     |   81 |
| The Betweenlands                    | thebetweenlands:splodeshroom                          | thebetweenlands.common.entity.EntitySplodeshroom                                                 |  121 |
| The Betweenlands                    | thebetweenlands:spore_jet                             | thebetweenlands.common.entity.mobs.EntitySporeJet                                                |   74 |
| The Betweenlands                    | thebetweenlands:sporeling                             | thebetweenlands.common.entity.mobs.EntitySporeling                                               |   12 |
| The Betweenlands                    | thebetweenlands:stalker                               | thebetweenlands.common.entity.mobs.EntityStalker                                                 |  157 |
| The Betweenlands                    | thebetweenlands:swamp_hag                             | thebetweenlands.common.entity.mobs.EntitySwampHag                                                |    6 |
| The Betweenlands                    | thebetweenlands:swarm                                 | thebetweenlands.common.entity.mobs.EntitySwarm                                                   |  159 |
| The Betweenlands                    | thebetweenlands:sword_energy                          | thebetweenlands.common.entity.EntitySwordEnergy                                                  |   39 |
| The Betweenlands                    | thebetweenlands:tamed_spirit_tree_face                | thebetweenlands.common.entity.mobs.EntityTamedSpiritTreeFace                                     |   83 |
| The Betweenlands                    | thebetweenlands:tar_beast                             | thebetweenlands.common.entity.mobs.EntityTarBeast                                                |   45 |
| The Betweenlands                    | thebetweenlands:tarminion                             | thebetweenlands.common.entity.mobs.EntityTarminion                                               |   54 |
| The Betweenlands                    | thebetweenlands:termite                               | thebetweenlands.common.entity.mobs.EntityTermite                                                 |   29 |
| The Betweenlands                    | thebetweenlands:thrown_tarminion                      | thebetweenlands.common.entity.projectiles.EntityThrownTarminion                                  |   56 |
| The Betweenlands                    | thebetweenlands:tiny_sludge_worm                      | thebetweenlands.common.entity.mobs.EntityTinySludgeWorm                                          |   93 |
| The Betweenlands                    | thebetweenlands:tiny_sludge_worm_helper               | thebetweenlands.common.entity.mobs.EntityTinySludgeWormHelper                                    |   98 |
| The Betweenlands                    | thebetweenlands:tiny_worm_egg_sac                     | thebetweenlands.common.entity.EntityTinyWormEggSac                                               |   97 |
| The Betweenlands                    | thebetweenlands:toad                                  | thebetweenlands.common.entity.mobs.EntityGiantToad                                               |   31 |
| The Betweenlands                    | thebetweenlands:triggered_falling_block               | thebetweenlands.common.entity.EntityTriggeredFallingBlock                                        |  117 |
| The Betweenlands                    | thebetweenlands:triggered_sludge_wall_jet             | thebetweenlands.common.entity.EntityTriggeredSludgeWallJet                                       |  118 |
| The Betweenlands                    | thebetweenlands:urchin_spike_aoe                      | thebetweenlands.common.entity.EntityUrchinSpikeAOE                                               |  184 |
| The Betweenlands                    | thebetweenlands:volarkite                             | thebetweenlands.common.entity.EntityVolarkite                                                    |   59 |
| The Betweenlands                    | thebetweenlands:volatile_soul                         | thebetweenlands.common.entity.mobs.EntityVolatileSoul                                            |   44 |
| The Betweenlands                    | thebetweenlands:wall_lamprey                          | thebetweenlands.common.entity.mobs.EntityWallLamprey                                             |  103 |
| The Betweenlands                    | thebetweenlands:wall_living_root                      | thebetweenlands.common.entity.mobs.EntityWallLivingRoot                                          |  107 |
| The Betweenlands                    | thebetweenlands:weedwood_rowboat                      | thebetweenlands.common.entity.rowboat.EntityWeedwoodRowboat                                      |   69 |
| The Betweenlands                    | thebetweenlands:wight                                 | thebetweenlands.common.entity.mobs.EntityWight                                                   |    8 |
| The Betweenlands                    | thebetweenlands:wild_emberling                        | thebetweenlands.common.entity.mobs.EntityEmberlingWild                                           |  129 |
| The Betweenlands                    | thebetweenlands:worm_ground_spawner                   | thebetweenlands.common.entity.EntityWormGroundSpawner                                            |  148 |
| The Farlanders                      | farlanders:classic_enderman                           | com.legacy.farlanders.entity.hostile.EntityClassicEnderman                                       |    9 |
| The Farlanders                      | farlanders:elder_farlander                            | com.legacy.farlanders.entity.passive.EntityElderFarlander                                        |    1 |
| The Farlanders                      | farlanders:ender_golem                                | com.legacy.farlanders.entity.hostile.EntityEnderGolem                                            |   11 |
| The Farlanders                      | farlanders:ender_guardian                             | com.legacy.farlanders.entity.hostile.EntityEnderGuardian                                         |    3 |
| The Farlanders                      | farlanders:enderminion                                | com.legacy.farlanders.entity.tamable.EntityEnderminion                                           |    6 |
| The Farlanders                      | farlanders:fanmade_enderman                           | com.legacy.farlanders.entity.hostile.EntityFanmadeEnderman                                       |   10 |
| The Farlanders                      | farlanders:farlander                                  | com.legacy.farlanders.entity.passive.EntityFarlander                                             |    0 |
| The Farlanders                      | farlanders:looter                                     | com.legacy.farlanders.entity.hostile.EntityLooter                                                |    4 |
| The Farlanders                      | farlanders:mystic_enderman                            | com.legacy.farlanders.entity.hostile.EntityMysticEnderman                                        |    8 |
| The Farlanders                      | farlanders:mystic_enderminion                         | com.legacy.farlanders.entity.tamable.EntityMysticEnderminion                                     |    7 |
| The Farlanders                      | farlanders:rebel                                      | com.legacy.farlanders.entity.hostile.EntityRebel                                                 |    5 |
| The Farlanders                      | farlanders:titan                                      | com.legacy.farlanders.entity.hostile.EntityTitan                                                 |   12 |
| The Farlanders                      | farlanders:wanderer                                   | com.legacy.farlanders.entity.passive.EntityWanderer                                              |    2 |
| The Summoner                        | thesummoner:summoner                                  | net.daveyx0.summoner.entity.EntitySummoner                                                       |    1 |
| The Twilight Forest                 | twilightforest:adherent                               | twilightforest.entity.EntityTFAdherent                                                           |   56 |
| The Twilight Forest                 | twilightforest:armored_giant                          | twilightforest.entity.EntityTFArmoredGiant                                                       |   53 |
| The Twilight Forest                 | twilightforest:bighorn_sheep                          | twilightforest.entity.passive.EntityTFBighorn                                                    |    1 |
| The Twilight Forest                 | twilightforest:blockchain_goblin                      | twilightforest.entity.EntityTFBlockGoblin                                                        |   39 |
| The Twilight Forest                 | twilightforest:boggard                                | twilightforest.entity.EntityTFBoggard                                                            |   78 |
| The Twilight Forest                 | twilightforest:bunny                                  | twilightforest.entity.passive.EntityTFBunny                                                      |   17 |
| The Twilight Forest                 | twilightforest:castle_guardian                        | twilightforest.entity.finalcastle.EntityTFCastleGuardian                                         |   58 |
| The Twilight Forest                 | twilightforest:chain_block                            | twilightforest.entity.EntityTFChainBlock                                                         |   75 |
| The Twilight Forest                 | twilightforest:charm_effect                           | twilightforest.entity.EntityTFCharmEffect                                                        |   68 |
| The Twilight Forest                 | twilightforest:cube_of_annihilation                   | twilightforest.entity.EntityTFCubeOfAnnihilation                                                 |   76 |
| The Twilight Forest                 | twilightforest:death_tome                             | twilightforest.entity.EntityTFDeathTome                                                          |   22 |
| The Twilight Forest                 | twilightforest:deer                                   | twilightforest.entity.passive.EntityTFDeer                                                       |    2 |
| The Twilight Forest                 | twilightforest:falling_ice                            | twilightforest.entity.boss.EntityTFFallingIce                                                    |   70 |
| The Twilight Forest                 | twilightforest:fire_beetle                            | twilightforest.entity.EntityTFFireBeetle                                                         |   25 |
| The Twilight Forest                 | twilightforest:firefly                                | twilightforest.entity.passive.EntityTFMobileFirefly                                              |   32 |
| The Twilight Forest                 | twilightforest:giant_miner                            | twilightforest.entity.EntityTFGiantMiner                                                         |   52 |
| The Twilight Forest                 | twilightforest:goblin_knight_lower                    | twilightforest.entity.EntityTFGoblinKnightLower                                                  |   41 |
| The Twilight Forest                 | twilightforest:goblin_knight_upper                    | twilightforest.entity.EntityTFGoblinKnightUpper                                                  |   40 |
| The Twilight Forest                 | twilightforest:harbinger_cube                         | twilightforest.entity.EntityTFHarbingerCube                                                      |   55 |
| The Twilight Forest                 | twilightforest:hedge_spider                           | twilightforest.entity.EntityTFHedgeSpider                                                        |    9 |
| The Twilight Forest                 | twilightforest:helmet_crab                            | twilightforest.entity.EntityTFHelmetCrab                                                         |   42 |
| The Twilight Forest                 | twilightforest:hostile_wolf                           | twilightforest.entity.EntityTFHostileWolf                                                        |    7 |
| The Twilight Forest                 | twilightforest:hydra                                  | twilightforest.entity.boss.EntityTFHydra                                                         |   10 |
| The Twilight Forest                 | twilightforest:hydra_head                             | twilightforest.entity.boss.EntityTFHydraHead                                                     |   59 |
| The Twilight Forest                 | twilightforest:hydra_mortar                           | twilightforest.entity.boss.EntityTFHydraMortar                                                   |   64 |
| The Twilight Forest                 | twilightforest:ice_arrow                              | twilightforest.entity.EntityIceArrow                                                             |   73 |
| The Twilight Forest                 | twilightforest:ice_crystal                            | twilightforest.entity.boss.EntityTFIceCrystal                                                    |   54 |
| The Twilight Forest                 | twilightforest:ice_snowball                           | twilightforest.entity.EntityTFIceSnowball                                                        |   74 |
| The Twilight Forest                 | twilightforest:king_spider                            | twilightforest.entity.EntityTFKingSpider                                                         |   31 |
| The Twilight Forest                 | twilightforest:knight_phantom                         | twilightforest.entity.boss.EntityTFKnightPhantom                                                 |   43 |
| The Twilight Forest                 | twilightforest:kobold                                 | twilightforest.entity.EntityTFKobold                                                             |   20 |
| The Twilight Forest                 | twilightforest:lich                                   | twilightforest.entity.boss.EntityTFLich                                                          |   11 |
| The Twilight Forest                 | twilightforest:lich_bolt                              | twilightforest.entity.boss.EntityTFLichBolt                                                      |   61 |
| The Twilight Forest                 | twilightforest:lich_bomb                              | twilightforest.entity.boss.EntityTFLichBomb                                                      |   65 |
| The Twilight Forest                 | twilightforest:lich_minion                            | twilightforest.entity.boss.EntityTFLichMinion                                                    |   13 |
| The Twilight Forest                 | twilightforest:loyal_zombie                           | twilightforest.entity.EntityTFLoyalZombie                                                        |   14 |
| The Twilight Forest                 | twilightforest:maze_slime                             | twilightforest.entity.EntityTFMazeSlime                                                          |   28 |
| The Twilight Forest                 | twilightforest:mini_ghast                             | twilightforest.entity.EntityTFMiniGhast                                                          |   33 |
| The Twilight Forest                 | twilightforest:minoshroom                             | twilightforest.entity.boss.EntityTFMinoshroom                                                    |   24 |
| The Twilight Forest                 | twilightforest:minotaur                               | twilightforest.entity.EntityTFMinotaur                                                           |   23 |
| The Twilight Forest                 | twilightforest:mist_wolf                              | twilightforest.entity.EntityTFMistWolf                                                           |   30 |
| The Twilight Forest                 | twilightforest:moonworm_shot                          | twilightforest.entity.EntityTFMoonwormShot                                                       |   66 |
| The Twilight Forest                 | twilightforest:mosquito_swarm                         | twilightforest.entity.EntityTFMosquitoSwarm                                                      |   21 |
| The Twilight Forest                 | twilightforest:naga                                   | twilightforest.entity.boss.EntityTFNaga                                                          |    5 |
| The Twilight Forest                 | twilightforest:nature_bolt                            | twilightforest.entity.EntityTFNatureBolt                                                         |   60 |
| The Twilight Forest                 | twilightforest:penguin                                | twilightforest.entity.passive.EntityTFPenguin                                                    |   12 |
| The Twilight Forest                 | twilightforest:pinch_beetle                           | twilightforest.entity.EntityTFPinchBeetle                                                        |   27 |
| The Twilight Forest                 | twilightforest:quest_ram                              | twilightforest.entity.passive.EntityTFQuestRam                                                   |   19 |
| The Twilight Forest                 | twilightforest:raven                                  | twilightforest.entity.passive.EntityTFRaven                                                      |   18 |
| The Twilight Forest                 | twilightforest:redcap                                 | twilightforest.entity.EntityTFRedcap                                                             |    3 |
| The Twilight Forest                 | twilightforest:redcap_sapper                          | twilightforest.entity.EntityTFRedcapSapper                                                       |   29 |
| The Twilight Forest                 | twilightforest:rising_zombie                          | twilightforest.entity.EntityTFRisingZombie                                                       |   79 |
| The Twilight Forest                 | twilightforest:roving_cube                            | twilightforest.entity.EntityTFRovingCube                                                         |   57 |
| The Twilight Forest                 | twilightforest:seeker_arrow                           | twilightforest.entity.EntitySeekerArrow                                                          |   72 |
| The Twilight Forest                 | twilightforest:skeleton_druid                         | twilightforest.entity.EntityTFSkeletonDruid                                                      |    6 |
| The Twilight Forest                 | twilightforest:slider                                 | twilightforest.entity.EntityTFSlideBlock                                                         |   77 |
| The Twilight Forest                 | twilightforest:slime_beetle                           | twilightforest.entity.EntityTFSlimeBeetle                                                        |   26 |
| The Twilight Forest                 | twilightforest:slime_blob                             | twilightforest.entity.EntityTFSlimeProjectile                                                    |   67 |
| The Twilight Forest                 | twilightforest:snow_guardian                          | twilightforest.entity.EntityTFSnowGuardian                                                       |   47 |
| The Twilight Forest                 | twilightforest:snow_queen                             | twilightforest.entity.boss.EntityTFSnowQueen                                                     |   50 |
| The Twilight Forest                 | twilightforest:squirrel                               | twilightforest.entity.passive.EntityTFSquirrel                                                   |   16 |
| The Twilight Forest                 | twilightforest:stable_ice_core                        | twilightforest.entity.EntityTFIceShooter                                                         |   48 |
| The Twilight Forest                 | twilightforest:swarm_spider                           | twilightforest.entity.EntityTFSwarmSpider                                                        |    4 |
| The Twilight Forest                 | twilightforest:thrown_ice                             | twilightforest.entity.boss.EntityTFIceBomb                                                       |   71 |
| The Twilight Forest                 | twilightforest:thrown_wep                             | twilightforest.entity.boss.EntityTFThrownWep                                                     |   69 |
| The Twilight Forest                 | twilightforest:tiny_bird                              | twilightforest.entity.passive.EntityTFTinyBird                                                   |   15 |
| The Twilight Forest                 | twilightforest:tome_bolt                              | twilightforest.entity.EntityTFTomeBolt                                                           |   63 |
| The Twilight Forest                 | twilightforest:tower_broodling                        | twilightforest.entity.EntityTFTowerBroodling                                                     |   37 |
| The Twilight Forest                 | twilightforest:tower_ghast                            | twilightforest.entity.EntityTFTowerGhast                                                         |   34 |
| The Twilight Forest                 | twilightforest:tower_golem                            | twilightforest.entity.EntityTFTowerGolem                                                         |   35 |
| The Twilight Forest                 | twilightforest:tower_termite                          | twilightforest.entity.EntityTFTowerTermite                                                       |   36 |
| The Twilight Forest                 | twilightforest:troll                                  | twilightforest.entity.EntityTFTroll                                                              |   51 |
| The Twilight Forest                 | twilightforest:unstable_ice_core                      | twilightforest.entity.EntityTFIceExploder                                                        |   49 |
| The Twilight Forest                 | twilightforest:ur_ghast                               | twilightforest.entity.boss.EntityTFUrGhast                                                       |   38 |
| The Twilight Forest                 | twilightforest:wand_bolt                              | twilightforest.entity.EntityTFTwilightWandBolt                                                   |   62 |
| The Twilight Forest                 | twilightforest:wild_boar                              | twilightforest.entity.passive.EntityTFBoar                                                       |    0 |
| The Twilight Forest                 | twilightforest:winter_wolf                            | twilightforest.entity.EntityTFWinterWolf                                                         |   46 |
| The Twilight Forest                 | twilightforest:wraith                                 | twilightforest.entity.EntityTFWraith                                                             |    8 |
| The Twilight Forest                 | twilightforest:yeti                                   | twilightforest.entity.EntityTFYeti                                                               |   44 |
| The Twilight Forest                 | twilightforest:yeti_alpha                             | twilightforest.entity.boss.EntityTFYetiAlpha                                                     |   45 |
| Tinkers' Construct                  | tconstruct:arrow                                      | slimeknights.tconstruct.tools.common.entity.EntityArrow                                          |   10 |
| Tinkers' Construct                  | tconstruct:blueslime                                  | slimeknights.tconstruct.world.entity.EntityBlueSlime                                             |    1 |
| Tinkers' Construct                  | tconstruct:bolt                                       | slimeknights.tconstruct.tools.common.entity.EntityBolt                                           |   11 |
| Tinkers' Construct                  | tconstruct:fancy_frame                                | slimeknights.tconstruct.gadgets.entity.EntityFancyItemFrame                                      |    2 |
| Tinkers' Construct                  | tconstruct:indestructible                             | slimeknights.tconstruct.library.tinkering.IndestructibleEntityItem                               |    0 |
| Tinkers' Construct                  | tconstruct:shuriken                                   | slimeknights.tconstruct.tools.common.entity.EntityShuriken                                       |   12 |
| Tinkers' Construct                  | tconstruct:throwball                                  | slimeknights.tconstruct.gadgets.entity.EntityThrowball                                           |    3 |
| Total Tinkers                       | totaltinkers:explosive_arrow                          | uvmidnight.totaltinkers.explosives.entity.EntityExplosiveArrow                                   | 2491 |
| Total Tinkers                       | totaltinkers:javelin                                  | uvmidnight.totaltinkers.oldweapons.entity.EntityJavelin                                          | 9937 |
| Touhou Little Maid                  | touhou_little_maid:entity.item.backpack               | com.github.tartaricacid.touhoulittlemaid.entity.item.EntityBackpack                              |    9 |
| Touhou Little Maid                  | touhou_little_maid:entity.item.box                    | com.github.tartaricacid.touhoulittlemaid.entity.item.EntityBox                                   |    7 |
| Touhou Little Maid                  | touhou_little_maid:entity.item.chair                  | com.github.tartaricacid.touhoulittlemaid.entity.item.EntityChair                                 |    3 |
| Touhou Little Maid                  | touhou_little_maid:entity.item.extinguishing_agent    | com.github.tartaricacid.touhoulittlemaid.entity.item.EntityExtinguishingAgent                    |   14 |
| Touhou Little Maid                  | touhou_little_maid:entity.item.maid_joy               | com.github.tartaricacid.touhoulittlemaid.entity.item.EntityMaidJoy                               |   16 |
| Touhou Little Maid                  | touhou_little_maid:entity.item.maid_vehicle           | com.github.tartaricacid.touhoulittlemaid.entity.item.EntityMaidVehicle                           |   11 |
| Touhou Little Maid                  | touhou_little_maid:entity.item.marisa_broom           | com.github.tartaricacid.touhoulittlemaid.entity.item.EntityMarisaBroom                           |    2 |
| Touhou Little Maid                  | touhou_little_maid:entity.item.portable_audio         | com.github.tartaricacid.touhoulittlemaid.entity.item.EntityPortableAudio                         |   13 |
| Touhou Little Maid                  | touhou_little_maid:entity.item.power_point            | com.github.tartaricacid.touhoulittlemaid.entity.item.EntityPowerPoint                            |    5 |
| Touhou Little Maid                  | touhou_little_maid:entity.item.scarecrow              | com.github.tartaricacid.touhoulittlemaid.entity.item.EntityScarecrow                             |   12 |
| Touhou Little Maid                  | touhou_little_maid:entity.item.suitcase               | com.github.tartaricacid.touhoulittlemaid.entity.item.EntitySuitcase                              |    8 |
| Touhou Little Maid                  | touhou_little_maid:entity.item.throw_power_point      | com.github.tartaricacid.touhoulittlemaid.entity.item.EntityThrowPowerPoint                       |   15 |
| Touhou Little Maid                  | touhou_little_maid:entity.item.trolley_audio          | com.github.tartaricacid.touhoulittlemaid.entity.item.EntityTrolleyAudio                          |   10 |
| Touhou Little Maid                  | touhou_little_maid:entity.monster.fairy               | com.github.tartaricacid.touhoulittlemaid.entity.monster.EntityFairy                              |    6 |
| Touhou Little Maid                  | touhou_little_maid:entity.monster.rinnosuke           | com.github.tartaricacid.touhoulittlemaid.entity.monster.EntityRinnosuke                          |    4 |
| Touhou Little Maid                  | touhou_little_maid:entity.passive.maid                | com.github.tartaricacid.touhoulittlemaid.entity.passive.EntityMaid                               |    0 |
| Touhou Little Maid                  | touhou_little_maid:entity.projectile.danmaku          | com.github.tartaricacid.touhoulittlemaid.entity.projectile.EntityDanmaku                         |    1 |
| Trident                             | trident:trident                                       | net.minecraft.trident.entity.EntityTrident                                                       |    1 |
| Tumbleweed                          | tumbleweed:tumbleweed                                 | net.konwboy.tumbleweed.common.EntityTumbleweed                                                   |    0 |
| WirelessRedstone-CBE                | wrcbe:tracker                                         | codechicken.wirelessredstone.entity.EntityWirelessTracker                                        |    0 |
| Yoyos                               | yoyos:yoyo                                            | com.jozufozu.yoyos.common.EntityYoyo                                                             |    0 |
| Yoyos                               | yoyos:yoyo_chaser                                     | com.jozufozu.yoyos.compat.EntityChaserYoyo                                                       |    3 |
| Yoyos                               | yoyos:yoyo_sticky                                     | com.jozufozu.yoyos.common.EntityStickyYoyo                                                       |    1 |
| Zoology of Withernauts              | turtdance:axe_beak                                    | com.turtledove.necropolisofnostalgia.entity.enemies.EntityAxeBeak                                |    1 |
| Zoology of Withernauts              | turtdance:baby_necropolis_spider                      | com.turtledove.necropolisofnostalgia.entity.enemies.EntityBabyNecropolisSpider                   |    5 |
| Zoology of Withernauts              | turtdance:booglin                                     | com.turtledove.necropolisofnostalgia.entity.enemies.EntityBooglin                                |    3 |
| Zoology of Withernauts              | turtdance:fugu                                        | com.turtledove.necropolisofnostalgia.entity.enemies.EntityFugu                                   |    6 |
| Zoology of Withernauts              | turtdance:necropolis_skeleton                         | com.turtledove.necropolisofnostalgia.entity.enemies.EntityNecropolisSkeleton                     |    0 |
| Zoology of Withernauts              | turtdance:necropolis_spider                           | com.turtledove.necropolisofnostalgia.entity.enemies.EntityNecropolisSpider                       |    4 |
| Zoology of Withernauts              | turtdance:vampire_bat                                 | com.turtledove.necropolisofnostalgia.entity.enemies.EntityVampireBat                             |    2 |
| [SBM] Merpig                        | merpig:merpig                                         | com.builtbroken.merpig.entity.EntityMerpig                                                       |   50 |
| aqua_creepers                       | aqua_creepers:aqua_creeper                            | aqua_creepers.entities.EntityAquaCreeper                                                         |    1 |
| iChunUtil                           | ichunutil:entity_block                                | me.ichun.mods.ichunutil.common.entity.EntityBlock                                                |  500 |
